1.311153894	0.976898935
1.311253894	0.976898935
1.311353894	0.976898935
1.311453894	0.976898935
1.311553894	0.976898935
1.311653894	0.976898935
1.311753894	0.976898935
1.311853894	0.976898935
1.311953894	0.976898935
1.312053894	0.976898935
1.312153894	0.976898935
1.312253894	0.976898935
1.312353894	0.976898935
1.312453894	0.976898935
1.312553894	0.976898935
1.312653894	0.976898935
1.312753894	0.976898935
1.312853894	0.976898935
1.312953894	0.976898935
1.313053894	0.976898935
1.313153894	0.976898935
1.313253894	0.976898935
1.313353894	0.976898935
1.313453894	0.976898935
1.313553894	0.976898935
1.313653894	0.976898935
1.313753894	0.976898935
1.313853894	0.976898935
1.313953894	0.976898935
1.314053894	0.976898935
1.314153894	0.976898935
1.314253894	0.976898935
1.314353894	0.976898935
1.314453894	0.976898935
1.314553894	0.976898935
1.314653894	0.976898935
1.314753894	0.976898935
1.314853894	0.976898935
1.314953894	0.976898935
1.315053894	0.976898935
1.315153894	0.976898935
1.315253894	0.976898935
1.315353894	0.976898935
1.315453894	0.976898935
1.315553894	0.976898935
1.315653894	0.976898935
1.315753894	0.976898935
1.315853894	0.976898935
1.315953894	0.976898935
1.316053894	0.976898935
1.316153894	0.976898935
1.316253894	0.976898935
1.316353894	0.976898935
1.316453894	0.976898935
1.316553894	0.976898935
1.316653894	0.976898935
1.316753894	0.976898935
1.316853894	0.976898935
1.316953894	0.976898935
1.317053894	0.976898935
1.317153894	0.976898935
1.317253894	0.976898935
1.317353894	0.976898935
1.317453894	0.976898935
1.317553894	0.976898935
1.317653894	0.976898935
1.317753894	0.976898935
1.317853894	0.976898935
1.317953894	0.976898935
1.318053894	0.976898935
1.318153894	0.976898935
1.318253894	0.976898935
1.318353894	0.976898935
1.318453894	0.976898935
1.318553894	0.976898935
1.318653894	0.976898935
1.318753894	0.976898935
1.318853894	0.976898935
1.318953894	0.976898935
1.319053894	0.976898935
1.319153894	0.976898935
1.319253894	0.976898935
1.319353894	0.976898935
1.319453894	0.976898935
1.319553894	0.976898935
1.319653894	0.976898935
1.319753894	0.976898935
1.319853894	0.976898935
1.319953894	0.976898935
1.320053894	0.976898935
1.320153894	0.976898935
1.320253894	0.976898935
1.320353894	0.976898935
1.320453894	0.976898935
1.320553894	0.976898935
1.320653894	0.976898935
1.320753894	0.976898935
1.320853894	0.976898935
1.320953894	0.976898935
1.321053894	0.976898935
1.321153894	0.976898935
1.321253894	0.976898935
1.321353894	0.976898935
1.321453894	0.976898935
1.321553894	0.976898935
1.321653894	0.976898935
1.321753894	0.976898935
1.321853894	0.976898935
1.321953894	0.976898935
1.322053894	0.976898935
1.322153894	0.976898935
1.322253894	0.976898935
1.322353894	0.976898935
1.322453894	0.976898935
1.322553894	0.976898935
1.322653894	0.976898935
1.322753894	0.976898935
1.322853894	0.976898935
1.322953894	0.976898935
1.323053894	0.976898935
1.323153894	0.976898935
1.323253894	0.976898935
1.323353894	0.976898935
1.323453894	0.976898935
1.323553894	0.976898935
1.323653894	0.976898935
1.323753894	0.976898935
1.323853894	0.976898935
1.323953894	0.976898935
1.324053894	0.976898935
1.324153894	0.976898935
1.324253894	0.976898935
1.324353894	0.976898935
1.324453894	0.976898935
1.324553894	0.976898935
1.324653894	0.976898935
1.324753894	0.976898935
1.324853894	0.976898935
1.324953894	0.976898935
1.325053894	0.976898935
1.325153894	0.976898935
1.325253894	0.976898935
1.325353894	0.976898935
1.325453894	0.976898935
1.325553894	0.976898935
1.325653894	0.976898935
1.325753894	0.976898935
1.325853894	0.976898935
1.325953894	0.976898935
1.326053894	0.976898935
1.326153894	0.976898935
1.326253894	0.976898935
1.326353894	0.976898935
1.326453894	0.976898935
1.326553894	0.976898935
1.326653894	0.976898935
1.326753894	0.976898935
1.326853894	0.976898935
1.326953894	0.976898935
1.327053894	0.976898935
