1.298447241	0.986685183
1.298547241	0.986685183
1.298647241	0.986685183
1.298747241	0.986685183
1.298847241	0.986685183
1.298947241	0.986685183
1.299047241	0.986685183
1.299147241	0.986685183
1.299247241	0.986685183
1.299347241	0.986685183
1.299447241	0.986685183
1.299547241	0.986685183
1.299647241	0.986685183
1.299747241	0.986685183
1.299847241	0.986685183
1.299947241	0.986685183
1.300047241	0.986685183
1.300147241	0.986685183
1.300247241	0.986685183
1.300347241	0.986685183
1.300447241	0.986685183
1.300547241	0.986685183
1.300647241	0.986685183
1.300747241	0.986685183
1.300847241	0.986685183
1.300947241	0.986685183
1.301047241	0.986685183
1.301147241	0.986685183
1.301247241	0.986685183
1.301347241	0.986685183
1.301447241	0.986685183
1.301547241	0.986685183
1.301647241	0.986685183
1.301747241	0.986685183
1.301847241	0.986685183
1.301947241	0.986685183
1.302047241	0.986685183
1.302147241	0.986685183
1.302247241	0.986685183
1.302347241	0.986685183
1.302447241	0.986685183
1.302547241	0.986685183
1.302647241	0.986685183
1.302747241	0.986685183
1.302847241	0.986685183
1.302947241	0.986685183
1.303047241	0.986685183
1.303147241	0.986685183
1.303247241	0.986685183
1.303347241	0.986685183
1.303447241	0.986685183
1.303547241	0.986685183
1.303647241	0.986685183
1.303747241	0.986685183
1.303847241	0.986685183
1.303947241	0.986685183
1.304047241	0.986685183
1.304147241	0.986685183
1.304247241	0.986685183
1.304347241	0.986685183
1.304447241	0.986685183
1.304547241	0.986685183
1.304647241	0.986685183
1.304747241	0.986685183
1.304847241	0.986685183
1.304947241	0.986685183
1.305047241	0.986685183
1.305147241	0.986685183
1.305247241	0.986685183
1.305347241	0.986685183
1.305447241	0.986685183
1.305547241	0.986685183
1.305647241	0.986685183
1.305747241	0.986685183
1.305847241	0.986685183
1.305947241	0.986685183
1.306047241	0.986685183
1.306147241	0.986685183
1.306247241	0.986685183
1.306347241	0.986685183
1.306447241	0.986685183
1.306547241	0.986685183
1.306647241	0.986685183
1.306747241	0.986685183
1.306847241	0.986685183
1.306947241	0.986685183
1.307047241	0.986685183
1.307147241	0.986685183
1.307247241	0.986685183
1.307347241	0.986685183
1.307447241	0.986685183
1.307547241	0.986685183
1.307647241	0.986685183
1.307747241	0.986685183
1.307847241	0.986685183
1.307947241	0.986685183
1.308047241	0.986685183
1.308147241	0.986685183
1.308247241	0.986685183
1.308347241	0.986685183
1.308447241	0.986685183
1.308547241	0.986685183
1.308647241	0.986685183
1.308747241	0.986685183
1.308847241	0.986685183
1.308947241	0.986685183
